epoch:3,test_loss:41.48565255993658
epoch:13,test_loss:30.795440063548572
epoch:23,test_loss:24.519055541588934
epoch:33,test_loss:18.96618301718044
epoch:43,test_loss:17.681631538015463
epoch:53,test_loss:16.38927381286573
epoch:63,test_loss:15.744246916555657
epoch:73,test_loss:14.80506124942018
epoch:83,test_loss:14.53100351846985
epoch:93,test_loss:14.40694112509175
epoch:103,test_loss:13.602331393429257
epoch:113,test_loss:11.908890645121822
epoch:123,test_loss:12.655489536469624
epoch:133,test_loss:11.291426984622866
epoch:143,test_loss:11.80735331180243
epoch:153,test_loss:12.892632613902911
epoch:163,test_loss:12.120098583274842
epoch:173,test_loss:12.460448015593162
epoch:183,test_loss:11.02581913095798
epoch:193,test_loss:10.553836572577186
epoch:203,test_loss:11.119771533442195
epoch:213,test_loss:11.734934746665889
epoch:223,test_loss:11.760046765548132
epoch:233,test_loss:11.362674622822993
epoch:243,test_loss:12.050271840895874
epoch:253,test_loss:10.833855866448243
epoch:263,test_loss:11.055676286993526
epoch:273,test_loss:11.036861746120287
epoch:283,test_loss:10.347612431388017
epoch:293,test_loss:10.921191006237857
