epoch:0,train_loss:60.2620740331036
epoch:1,train_loss:47.99726133062248
epoch:2,train_loss:48.222202113036104
epoch:3,train_loss:45.23529751437903
epoch:4,train_loss:42.383492573646805
epoch:5,train_loss:42.051740485116106
epoch:6,train_loss:41.50632321659215
epoch:7,train_loss:37.251439190901095
epoch:8,train_loss:36.962506988445575
epoch:9,train_loss:37.553902272338675
epoch:10,train_loss:33.618299943949005
epoch:11,train_loss:32.514202909485356
epoch:12,train_loss:31.508039690907538
epoch:13,train_loss:30.79449402172935
epoch:14,train_loss:29.477685352824444
epoch:15,train_loss:27.853704158903284
epoch:16,train_loss:26.90831568474981
epoch:17,train_loss:25.958533643447826
epoch:18,train_loss:26.27245221212641
epoch:19,train_loss:26.089784915653716
epoch:20,train_loss:24.175350672610016
epoch:21,train_loss:23.582805191852607
epoch:22,train_loss:24.193750473138884
epoch:23,train_loss:23.268389674837618
epoch:24,train_loss:22.790438956602227
epoch:25,train_loss:21.457172673007182
epoch:26,train_loss:22.45050807499186
epoch:27,train_loss:21.828095950553713
epoch:28,train_loss:21.176442303984224
epoch:29,train_loss:20.649090490398947
epoch:30,train_loss:20.396836349987208
epoch:31,train_loss:20.49918673237837
epoch:32,train_loss:19.82608852943091
epoch:33,train_loss:19.592424553983903
epoch:34,train_loss:20.01739445121247
epoch:35,train_loss:19.630758916929423
epoch:36,train_loss:19.203993125761894
epoch:37,train_loss:18.573677436266294
epoch:38,train_loss:18.673230987374193
epoch:39,train_loss:18.110412199623063
epoch:40,train_loss:18.241876304885718
epoch:41,train_loss:17.824739855410197
epoch:42,train_loss:17.583736146995744
epoch:43,train_loss:18.38898444515166
epoch:44,train_loss:18.04617824740482
epoch:45,train_loss:18.359825056336053
epoch:46,train_loss:17.389834128984223
epoch:47,train_loss:17.548806695496268
epoch:48,train_loss:17.000833899708706
epoch:49,train_loss:17.0678265618179
epoch:50,train_loss:16.213831898774714
epoch:51,train_loss:16.476805305195896
epoch:52,train_loss:16.838199987781326
epoch:53,train_loss:16.810097208520425
epoch:54,train_loss:16.17562929314126
epoch:55,train_loss:16.42530500689095
