epoch:0,train_loss:1056.551212811711
epoch:1,train_loss:472.8050112740359
epoch:2,train_loss:417.8801643551399
epoch:3,train_loss:366.41918452099117
epoch:4,train_loss:355.79266028612955
epoch:5,train_loss:338.7005299783315
epoch:6,train_loss:322.8386184229995
epoch:7,train_loss:281.4631699070786
epoch:8,train_loss:166.9644265736795
epoch:9,train_loss:157.86385507294625
epoch:10,train_loss:151.447175947504
epoch:11,train_loss:143.51071824610034
epoch:12,train_loss:139.88825151334308
epoch:13,train_loss:137.99694354124745
epoch:14,train_loss:132.5077669291384
epoch:15,train_loss:131.34959198409058
epoch:16,train_loss:128.19360973216868
epoch:17,train_loss:127.77926923449995
epoch:18,train_loss:123.62636003590593
epoch:19,train_loss:124.83250306511567
epoch:20,train_loss:118.89613057146168
epoch:21,train_loss:119.91718703247481
epoch:22,train_loss:118.68549554998225
epoch:23,train_loss:116.47434689300229
epoch:24,train_loss:114.6092556269482
epoch:25,train_loss:113.60040686507818
epoch:26,train_loss:113.89942474878998
epoch:27,train_loss:108.37608000886962
epoch:28,train_loss:113.6846344302399
epoch:29,train_loss:106.05487643668948
epoch:30,train_loss:107.36918658118456
epoch:31,train_loss:106.19603225759384
epoch:32,train_loss:106.21573276712436
epoch:33,train_loss:101.89342511623396
epoch:34,train_loss:104.4745356498744
epoch:35,train_loss:105.02410210503473
epoch:36,train_loss:106.20254532014481
epoch:37,train_loss:102.01674259070194
epoch:38,train_loss:102.6445865566883
epoch:39,train_loss:100.41194897789747
epoch:40,train_loss:99.47558611731738
epoch:41,train_loss:98.34376867531927
epoch:42,train_loss:99.49761960321806
epoch:43,train_loss:99.50325328171856
epoch:44,train_loss:97.2180526682022
epoch:45,train_loss:97.28997106584234
epoch:46,train_loss:98.16543183503327
epoch:47,train_loss:97.81433010422421
epoch:48,train_loss:96.35402884948935
epoch:49,train_loss:97.3596595224708
epoch:50,train_loss:95.41646550239537
epoch:51,train_loss:96.06724245219118
epoch:52,train_loss:96.40951676802202
epoch:53,train_loss:95.35830595999053
epoch:54,train_loss:95.09251339588101
epoch:55,train_loss:95.45861361725161
epoch:56,train_loss:93.49221619371613
epoch:57,train_loss:93.59942200529053
epoch:58,train_loss:94.88971129651824
epoch:59,train_loss:94.07963603112835
epoch:60,train_loss:92.79578900578046
epoch:61,train_loss:92.06985733083603
epoch:62,train_loss:93.09595489501953
epoch:63,train_loss:93.17708669848714
epoch:64,train_loss:91.98711117831144
epoch:65,train_loss:90.52743227152712
epoch:66,train_loss:92.05554271145702
epoch:67,train_loss:93.23288580383917
epoch:68,train_loss:92.44027673997462
epoch:69,train_loss:90.90815549908262
epoch:70,train_loss:91.52180149579289
epoch:71,train_loss:92.22042237869417
epoch:72,train_loss:90.11105100072996
epoch:73,train_loss:91.99752316972624
epoch:74,train_loss:91.50012643730601
epoch:75,train_loss:91.81258233067163
epoch:76,train_loss:90.01313637884378
epoch:77,train_loss:90.3451121166499
epoch:78,train_loss:90.06297366466586
epoch:79,train_loss:89.50967158051051
epoch:80,train_loss:90.2834384288852
epoch:81,train_loss:91.0498363867352
epoch:82,train_loss:89.66322216200909
epoch:83,train_loss:89.43972554832997
epoch:84,train_loss:91.67815090911557
epoch:85,train_loss:90.45095008310645
epoch:86,train_loss:88.78745940237334
epoch:87,train_loss:89.47592003819116
epoch:88,train_loss:91.35677422417535
