epoch:1,train_loss:1876.098263301673
epoch:2,train_loss:637.1729637395448
epoch:3,train_loss:580.0739378080835
epoch:4,train_loss:546.2329572828994
epoch:5,train_loss:528.0189491891502
epoch:6,train_loss:513.0465191880359
epoch:7,train_loss:496.09975599124255
epoch:8,train_loss:485.2060104158473
epoch:9,train_loss:473.9657409615158
epoch:10,train_loss:463.8695339231987
epoch:11,train_loss:449.1157405927987
epoch:12,train_loss:440.49289564160046
epoch:13,train_loss:429.1505426695771
epoch:14,train_loss:425.2619541143908
epoch:15,train_loss:418.1460250149945
epoch:16,train_loss:414.0953377366344
epoch:17,train_loss:410.02689770477724
epoch:18,train_loss:405.21559132384175
epoch:19,train_loss:397.7111060856341
epoch:20,train_loss:395.43913812796615
epoch:21,train_loss:390.8547441185532
epoch:22,train_loss:397.0475299848908
epoch:23,train_loss:392.9721802977267
epoch:24,train_loss:386.8543435996454
epoch:25,train_loss:359.8606201370317
epoch:26,train_loss:346.61668604479667
epoch:27,train_loss:339.3042175905897
epoch:28,train_loss:334.29833614377674
epoch:29,train_loss:331.76641845863156
epoch:30,train_loss:331.2793441424788
epoch:31,train_loss:335.19102544721284
epoch:32,train_loss:332.11671728332544
epoch:33,train_loss:329.30442832263236
epoch:34,train_loss:323.9872598013189
epoch:35,train_loss:321.3081627607239
epoch:36,train_loss:320.85492893798016
epoch:37,train_loss:317.4696444461378
epoch:38,train_loss:316.1567143274437
epoch:39,train_loss:314.3602472206927
epoch:40,train_loss:317.31002790573626
epoch:41,train_loss:312.64149896185666
epoch:42,train_loss:310.27617481449437
epoch:43,train_loss:301.7882600282847
epoch:44,train_loss:299.4238299173746
epoch:45,train_loss:299.3078376239709
epoch:46,train_loss:306.0571518614476
epoch:47,train_loss:309.83188488981096
epoch:48,train_loss:308.9555722570728
epoch:49,train_loss:303.0491193602677
epoch:50,train_loss:298.7427485644616
epoch:51,train_loss:294.64934454397076
epoch:52,train_loss:302.80702229836913
epoch:53,train_loss:301.89370194387635
epoch:54,train_loss:301.47009474184887
epoch:55,train_loss:294.362438219408
epoch:56,train_loss:296.4518965576575
epoch:57,train_loss:296.51913354768084
epoch:58,train_loss:297.0688078271258
epoch:59,train_loss:302.50090320316804
epoch:60,train_loss:306.4743856354388
epoch:61,train_loss:286.42244451422755
epoch:62,train_loss:285.49664774738454
epoch:63,train_loss:286.68036081832247
epoch:64,train_loss:285.0515455185309
epoch:65,train_loss:281.84782975186164
