epoch:3,test_loss:32.775684855354456
epoch:13,test_loss:23.50925385668834
epoch:23,test_loss:20.425939032167726
epoch:33,test_loss:18.445388145860832
epoch:43,test_loss:17.600336456178812
epoch:53,test_loss:16.554113232341223
epoch:63,test_loss:16.078496582837754
epoch:73,test_loss:15.142360414220267
epoch:83,test_loss:15.012741201681893
epoch:93,test_loss:14.275836847967485
epoch:103,test_loss:13.853482479079258
epoch:113,test_loss:13.96184022647509
epoch:123,test_loss:13.9143036618367
epoch:133,test_loss:13.473266354330272
epoch:143,test_loss:13.31284780053761
epoch:153,test_loss:13.1520662666286
epoch:163,test_loss:12.70269567043466
epoch:173,test_loss:12.77970837504117
epoch:183,test_loss:12.834276267449699
epoch:193,test_loss:12.695897007393578
epoch:203,test_loss:12.600287410585464
epoch:213,test_loss:12.513207872914915
epoch:223,test_loss:12.7873139920729
epoch:233,test_loss:12.284603791584173
epoch:243,test_loss:12.783736868176199
epoch:253,test_loss:11.914161040045208
epoch:263,test_loss:12.249294243200932
epoch:273,test_loss:12.072116126312068
epoch:283,test_loss:12.148394616009849
epoch:293,test_loss:11.908977482741559
epoch:303,test_loss:12.197817833783287
epoch:313,test_loss:12.020586175515026
epoch:323,test_loss:11.803643219872654
epoch:333,test_loss:11.874560417498135
epoch:343,test_loss:12.22821335359735
epoch:353,test_loss:11.85435275332403
epoch:363,test_loss:11.978539241678558
epoch:373,test_loss:11.494130500480216
epoch:383,test_loss:11.711493285249498
epoch:393,test_loss:11.639456809720322
epoch:403,test_loss:12.1517638368053
epoch:413,test_loss:12.055617818071799
epoch:423,test_loss:11.705936680917228
epoch:433,test_loss:11.886492694532494
epoch:443,test_loss:11.732398829595912
epoch:453,test_loss:12.022434541259113
epoch:463,test_loss:11.775487741659662
epoch:473,test_loss:11.892711664007503
epoch:483,test_loss:11.485517700156908
epoch:493,test_loss:11.702108229858725
epoch:503,test_loss:11.590526228564629
epoch:513,test_loss:11.764222326754249
epoch:523,test_loss:11.37982876225427
epoch:533,test_loss:11.617871193122953
epoch:543,test_loss:11.607896455264004
epoch:553,test_loss:11.286242593210487
epoch:563,test_loss:11.325487207350012
epoch:573,test_loss:11.217591478180656
epoch:583,test_loss:10.868684162297713
epoch:593,test_loss:11.467521565467171
epoch:603,test_loss:11.437217989638484
epoch:613,test_loss:11.543098347693734
epoch:623,test_loss:11.38279199172664
epoch:633,test_loss:11.24719450708941
epoch:643,test_loss:11.637015522285811
epoch:653,test_loss:11.636216990993104
epoch:663,test_loss:11.259874832035704
epoch:673,test_loss:10.26774270485384
epoch:683,test_loss:11.08033158724012
